subject,run,order,transcribe,subid_check,character,index
1008,9,4,"My thoughts on Kevin. I think Kevin was pretty funny in these clips. Um, uh, just because Toby asked him to take off his shirt and he had this blank stare. Because that's the reason why um he made a scene at his um job and got fired. Because the producer had told him to take off his shirt. Um, so that comedic timing was funny. Um, but yeah, I definitely think that Kevin was in the right to uh, you know, leave that environment because it seems very um just superficial. Uh, but yeah, nothing much has changed about Kevin. I just think um it's good that he has a, a healthy relationship with his sister and that he can trust her. Um, yeah.",sub-1008,4.0,116
1008,10,1,"Jack seems like he was a very good father. Um, he took on this new baby you know because of the, the loss of his third baby which seems like a very noble act. Um, and yeah he definitely seems like a good um family man. He seems like he's going to be a good father. And yeah that's basically my whole thoughts on Jack.",sub-1008,1.0,117
1008,10,2,I think Kates a very resilient character. You know she's trying to make a change for herself. As seen from the many post it notes in the fridge which I thought was a very smart move because you know she ignored the first one and then uh past Kate reminds her not to eat the birthday cake. So yeah it seems like she's um going through this struggle but definitely wants to overcome it so I think she's a very strong character.,sub-1008,2.0,118
1008,10,3,"I wonder, I just wonder who the other actor in the scene was with him. He seems like a pretty big deal. Maybe someone that Kevin aspires to be or um wants to have the same amount of respect as that actor has. Um, but yeah that's about as much as I, um my thoughts on Kevin have changed.",sub-1008,4.0,119
1008,10,4,Still think that Randall's a very um well written character. You know although he has this bad relationship with his father. He does want him to meet his grandchildren. And it seems like uh his father um it seems like a good man to the grandchildren even though they don't know that he is their grandpa. But yeah I hope that you know that relationship is you know resolved and it's going to take time but it seems like there's something worthwhile in this man that Randall sees.,sub-1008,3.0,120
1011,1,1,Kevin seems like he cares about the people he knows. But maybe is unhappy in his professional life. It's strange that he's so prone to outbursts while he was caring for whoever Kate is to him.,sub-1011,4.0,121
1011,1,2,I don't have many thoughts about Randall at the moment. Seems like his father might have passed away too early and he misses him greatly.,sub-1011,3.0,122
1011,1,3,Kate seems like there are some changes that she wants in her life. Maybe she has struggled following through but is looking for support.,sub-1011,2.0,123
1011,1,4,Jack seems loving and affectionate towards his partner and I know him from another show.,sub-1011,1.0,124
1011,2,1,Kevin is having some difficulties with work. And maybe he's not satisfied. And he's having difficulty communicating with the people he works with about it.,sub-1011,4.0,125
1011,2,2,I don't know much about Randall other than he's a high professional and just turned 36.,sub-1011,3.0,126
1011,2,3,"I think that Kate still is just trying to make some changes, likely dietary changes in her life. And is finding that to be a struggle with all her social commitments.",sub-1011,2.0,127
1011,2,4,Jack’s very caring about his life and the future of his family.,sub-1011,1.0,128
1011,3,1,She cares about her brother who I think is now Kevin. And wants to see him through. She has kind of a big sister mentality with him so I think she might be older than him.,sub-1011,2.0,129
1011,3,2,Jack continues to go aggressively defend his family. And it seems like he will go to no end to protect them.,sub-1011,1.0,130
1011,3,3,"Kevin continues to be a little dramatic about his professional life. Maybe he's really, really unhappy and has been unhappy for a long time. It's sweet that he turns to who I think is his big sister Kate for help or advice. It seems they have a close relationship.",sub-1011,4.0,131
1011,3,4,Randall has changed. Some thoughts. He seems like he didn't know his father at all. He's always been curious. It's always been a cloud over his head that might affect his family life. But it seems like he's trying to be a good father.,sub-1011,3.0,132
